web-scraper-order,web-scraper-start-url,Title,Lay Summary,Technical Summary,Health Outcomes to be Measured,Collaborators,Linkages
1616634208-2554,https://www.cprd.com/protocol-list?page=7,Repurposing Drugs for the Prevention and Treatment of Dementia,"Dementia is a disease characterised by progressively worsening memory and cognitive decline, with loss of functional independence, with the patients being ultimately unable to perform everyday activities. Alzheimer's disease (AD) accounts for the vast majority of dementia cases. Currently there is no treatment that stops or slows dementia. Many risk factors and comorbidities are known to be associated with dementia including hypertension, diabetes, cerebrovascular disease, and systemic inflammatory disorders. As treatments for many of these biological mechanisms and conditions already exist, we hypothesise that existing drugs, currently used to treat other conditions, may be also used to treat dementia. This is called drug repurposing. In order to test this, we will use data from the Clinical Practice Research Datalink and aim to analyse this dataset as close as possible to a clinical trial design with two highly matched groups exposed to the drugs of interest and to a control drug. The list of drugs that will be examined will include drugs chosen on the basis of robust scientific evidence from previous studies, either related to evidence from existing literature on mechanisms of action that are relevant to dementia or their primary indications that are linked to dementia.","This study aims to examine whether already approved drugs for other diseases can be used to lower the risk of dementia and AD and/or slow disease progression. We will conduct a retrospective longitudinal cohort analysis with data on drugs (e.g., metformin) and the diagnosis/progress of dementia. Our outcome of interest will include participants with a diagnosis of dementia or prescriptions to dementia specific medications. We will examine associations between drugs of interest and risk of dementia using several statistical approaches such as Cox regression. For each candidate drug, we will implement a robust synthetic matching with distance measures based on propensity scoring estimated using relevant confounders including: age at initial prescription, gender, deprivation index, smoking status, body mass index, and comorbidities (e.g., cardiovascular diseases, depression, cancer, COPD, chronic kidney disease). We plan to refine matching by using modern methods of dealing with high-dimensional data such as Lasso and other penalized methods. Our goal is to balance the need to obtain observed treatment and control groups that have similar covariate distributions with the fact that, in some situations, one or both of the observed treatment and control groups may not allow matching using all available covariates. We will investigate the impact of missing values and different approaches to dealing with missing values including imputation methods and deep learning approaches.","The outcome of interest is the incidence and progression of any dementia or dementia attributable to Alzheimer's disease. We will sequentially add definite or probable dementia cases using the list of diagnoses from the CPRD dataset, then complementing it with data from the Hospital Episode Statistics (HES), and potentially using additional algorithm-derived cases. 

For instance, using CPRD data, patients will be considered to have dementia if they had a dementia diagnosis based on Read codes or if they were prescribed with anti-dementia drugs (donepezil, galantamine, rivastigmine, or memantine). Additional information from HES and other linked datasets on mental tests, neuroimaging assessments, and referrals to neurological specialists will also be used to ascertain the suspected cases. 
The event date of dementia onset will be defined as the first-time diagnosis date or the first-time prescription date, whichever came first. The time period of dementia progression will be defined by the time elapsed between the timing of AD onset and the timing of the first prescription in the anti-psychotic class.","Professor Ioanna Tzoulaki - Chief Investigator - Imperial College London

Mr Bang Zheng - Collaborator - Imperial College London

Dr Bowen Su - Collaborator - Imperial College London

Professor Ioanna Tzoulaki - Corresponding Applicant - Imperial College London

Dr Lefkos Middleton - Collaborator - Imperial College London

Mrs Mahsa Mazidi - Collaborator - Imperial College London

Dr Roger Newson - Collaborator - Imperial College London

Professor Roy Welsch - Collaborator - Massachusetts Institute of Technology

Dr Stan Neil Finkelstein - Collaborator - Massachusetts Institute of Technology",HES A&E;HES Admitted;HES Outpatient;ONS;Patient IMD;Practice IMD (Standard)
1616634238-2567,https://www.cprd.com/protocol-list?page=7,Health care demand modelling - Time series analysis of the incidence and prevalence of multiple chronic conditions and comorbidities in England from primary care data,"Health and social care services across England are facing increasing demand pressure, through a growing and aging population, and due to improving medical services, people are living longer with chronic conditions. It is crucial that we understand how demand for the health system is growing, how the prevalence and incidence of long-term conditions are changing, and how they are likely to change in the future. This will ultimately provide evidence and analysis that will help policymakers and system leaders improve the quality of strategic decisions across the health and social care system.

The focus of this work is on the chronic conditions component of health care demand pressures. The aim of this work is to identify mutually exclusive groups of chronic conditions and comorbidities and to analyse the prevalence and incidence of these over time. This will feed into further work, detailed in a separate protocol, that will look at how the costs and treatments associated with chronic conditions are changing. 

Exploiting CPRD data allows for a more complete picture and detailed understanding of chronic conditions, and their prevalence and incidence over time.","Our aim is to use CPRD to select patients with no, one or multiple chronic conditions as diagnosed in primary care. Once we have selected patients with these conditions, we will analyse trends in their incidence and prevalence over time.

Our research on chronic conditions will consist of two major areas of work:

1.	Categorisation of primary care patients with mutually exclusive chronic conditions and comorbidities. This will draw on existing research that identifies long term conditions using CPRD data 
2.	Time series analysis on trends of incidence and prevalence of those chronic conditions 

Findings from this categorisation and trend analysis will feed into a microsimulation model, or a more standard deterministic projection model, of health care demand and costs which will be outlined in a separate protocol.",Prevalence and incidence of chronic conditions and combinations of chronic conditions over time. The selected chronic conditions are: heart failure; stroke/transient ischaemic attack; atrial fibrillation; coronary heart disease; diabetes; COPD; hypertension; cancer; asthma; dementia; anxiety; depression; schizophrenia/bipolar disorder; chronic kidney disease; chronic liver disease.,"Mr Toby Watt - Chief Investigator - The Health Foundation

Miss Roseanna Hamilton - Corresponding Applicant - Not from an Organisation

Zoe Firth - Collaborator - The Health Foundation",null
1616634204-2552,https://www.cprd.com/protocol-list?page=7,Effectiveness on blood pressure of a switch from a monotherapy amlodipine 5 mg toward a combination amlodipine 5 mg/ bisoprolol 5 mg versus a switch toward a monotherapy amlodipine 10 mg. A cohort study using the United Kingdom CPRD,"In the United Kingdom (UK) 13 out of 100 patients suffer from high blood pressure. It is an important risk factor for diseases involving the heart or the blood vessels, for diseases involving the blood vessels of the brain and the cerebral blood circulation, and for early death. 

One treatment for high blood pressure is amlodipine 5 mg. Then, if the blood pressure has still not decreased enough under amlodipine 5 mg alone, the general practitioner can increase the dosage up to 10 mg or prescribe a combination of two drugs amlodipine 5 mg and bisoprolol 5 mg. European guidelines on high blood pressure recommend combining drugs rather than increasing the dosage of one. As two different drugs have different mechanism of action, the benefit might be additive, and the adverse effects of the drugs might not be increased. However, this hypothesis has not been confirmed by a study in daily clinical practice.

Hence, the objective of this study is the following: In patients with a high blood pressure under amlodipine 5 mg is the decrease in blood pressure not lower with a combination amlodipine 5 mg and bisoprolol 5 mg, compared to amlodipine 10 mg alone?","Hypertensive patients, switching from a monotherapy amlodipine 5 mg toward a combination amlodipine 5 mg/ bisoprolol 5 mg (first cohort) or switching toward a monotherapy amlodipine 10 mg (second cohort) between January 2000 and June 2018 will be included in this study. One patient from the cohort 1 will be matched up to 5 patients in the cohort 2 via a propensity score. Patients will be followed until: discontinuation or change in the dosage of amlodipine or bisoprolol, addition of another antihypertensive treatment, patient death, transfer out date, end of study period (December 2018).

The primary objective of this study is to investigate in hypertensive patients, if switching from a monotherapy amlodipine 5 mg toward a combination amlodipine 5 mg/ bisoprolol 5 mg is non-inferior to switching toward a monotherapy amlodipine 10 mg in terms of average systolic blood pressure (BP) variation. The non-inferiority margin was defined based on guidelines on the validation of BP monitors indicate that a difference within 5 mmHg is clinically acceptable. Furthermore, inter-individual visit-to-visit variability within 5 mmHg is common in clinical settings. All the BP measurements within the follow-up period will be considered via a linear mixed effects model for longitudinal data.

The secondary objectives are to compare in these two groups, the average diastolic BP, to describe the natural course of BP and to compare the time to controlled BP. The average diastolic BP will also be assessed via a linear mixed effects model for longitudinal data. The natural course of BP and the time to controlled BP via a Markov model.

The exploratory objectives are to compare in these two groups the incidence of the first occurrence of peripheral oedema and bradycardia. This will be assessed via a Poisson regression.",Average systolic blood pressure variation; Average diastolic blood pressure variation; Controlled blood pressure state; Uncontrolled blood pressure state; First occurrence of peripheral oedema; First occurrence of bradycardia.,"Mrs Caroline Foch - Chief Investigator - Merck Healthcare KGaA (Merck Group)

Mrs Caroline Foch - Corresponding Applicant - Merck Healthcare KGaA (Merck Group)

Dr Emmanuelle Boutmy - Collaborator - Merck Healthcare KGaA (Merck Group)

Dr Michael Batech - Collaborator - Merck Healthcare KGaA (Merck Group)

Dr Patrice Verpillat - Collaborator - Merck Healthcare KGaA (Merck Group)

Dr Ulrike Gottwald-Hostalek - Collaborator - Merck Healthcare KGaA (Merck Group)",null
1616634224-2561,https://www.cprd.com/protocol-list?page=7,Eosinophilic asthma phenotypes and associated clinical outcomes,"Each patient with asthma experiences the disease differently, which makes it hard to put it into categories. This is important because different types of asthma require different treatment strategies. Some people with asthma have what's known as difficult-to-treat asthma. Their symptoms do not go away, even with high doses of asthma inhaler medicines. They experience several asthma attacks per year, requiring treatment with steroid tablets. Some of these patients, in particular those who have a specific type of inflamed lining of the lung with a particular white cell called an eosinophil may benefit from medicines that specifically target these cells. However, it is unknown how clinicians could best distinguish these patients from patients with other types of inflammation underlying their asthma. 
This study aims to group patients with similar characteristics of asthma together in order to distinguish different types, including the group that may benefit from new medicines, analysing a large anonymous database of patients with asthma that are registered at general practices.","Aim: This study aims to characterise the group of patients with an eosinophilic phenotype of asthma who do not achieve disease control under current guideline-based therapy.

Design: The study will include a broad population of patients, aged >/=13 years, who had active asthma at last data extraction from general practice and >/=1 blood eosinophil count recorded after first asthma diagnosis. 
Active asthma will be defined as >/=1 prescription for a controller or reliever inhaler in the last 12 months.
Patients will be classified into four different grades of likelihood of eosinophilic asthma, based on the highest blood eosinophil count recorded combined with information on clinical features previously reported to be associated with T2-high inflammation, such as age of onset and presence of nasal polyps. 
In addition, unsupervised k-means clustering analyses will be performed to identify groups of patients with a similar asthma phenotype. Agreement between both classification methods will be assessed.
Demographics, diagnosed comorbidities, clinical characteristics, such as asthma severity and control and health care resource utilisation (HCRU) will be described for different phenotypes (both predefined and clusters) and for the total population over the last 12 months. Analyses will be repeated among patients who underwent a recent annual review within the quality and outcomes framework using additional information on asthma symptoms and in the subgroup of these patients with severe asthma.
Among patients who had >/=3 blood eosinophil counts available, characteristics of those with persistently high blood eosinophil counts will be compared with those of patients with intermittently or never high counts using a separate design. These groups will be characterised and compared in a baseline period and clinical outcomes & HCRU will be compared in a follow-up year, using the most recent eosinophil count as the index date.","The following asthma outcomes will be studied over one full year of data: numbers of asthma exacerbations; acute respiratory events, presence/absence of asthma control and all-cause and asthma-specific events of: hospitalisations; admissions to Accident & Emergency; outpatient visits; physician office visits in primary care.","Professor David Price - Chief Investigator - OPRI - Observational and Pragmatic Research Institute Pte Ltd

Derek Skinner - Collaborator - OPRI - Observational and Pragmatic Research Institute Pte Ltd

Dr Marjan Kerkhof - Corresponding Applicant - OPRI - Observational and Pragmatic Research Institute Pte Ltd

Dr Trung Tran - Collaborator - Astra Zeneca Inc - USA",HES A&E;HES Admitted;HES Outpatient
1616634222-2560,https://www.cprd.com/protocol-list?page=7,Co-prescribing of aldosterone antagonist and renin-angiotensin system drugs for heart failure in the UK primary care: assessing the impact of regulatory action,"Studies have shown that co-prescription of aldosterone antagonists (such as spironolactone and eplerenone) and renin-angiotensin system drugs [such as angiotensin converting enzyme inhibitors (ACEI) or angiotensin receptor blockers (ARB)] improve survival in patients with heart failure. However, guidelines recommend that these drugs should be co-prescribed with caution, and regular monitoring is recommended to reduce the risk of complications such as high levels of potassium in the blood (also known as hyperkalaemia) and kidney dysfunction. 

Hyperkalaemia is associated with an increased chance of being admitted to hospital, spending longer in hospital, and can be fatal in severe cases. In 2016, the Medicines and Healthcare Product Regulatory Agency (MHRA), the UK drug regulator, published reminders that caution should be used when prescribing these types of medicines together, and also reminded healthcare professionals about regular blood monitoring. More recently, studies in the UK have reported that monitoring of patients receiving these drugs occurs less frequently than guidelines recommend. A rise in the associated number of hyperkalaemia cases has also been reported. 

This study will explore the extent of patients (aged 18 years or over) receiving prescriptions for these two types of medication simultaneously, as well as adherence to treatment monitoring guidelines, between 2014 and 2018. This will provide indirect evidence whether the reminder issued to healthcare professionals in 2016 by the MHRA resulted in safer prescribing behaviour.","While trials have reported on the clinical benefit of co-prescribing aldosterone antagonist and renin-angiotensin system (RAS) drugs in heart failure patients, follow up studies found inappropriate monitoring and higher rates of complications, such as hyperkalaemia, in clinical practice compared to the trials. In 2016, following a coroner's report, the MHRA issued a reminder to healthcare providers in Drug Safety Update (DSU) of the risk of hyperkalaemia and the need for frequent monitoring. The overall aim of the study is to evaluate the impact of the regulatory advice communicated by the MHRA on the co-prescription of aldosterone antagonists (spironolactone or eplerenone) and ACEI or ARB drugs. Using CPRD data we will assess the pattern of such co-prescriptions as well as adherence to the recommended blood monitoring over time (2014-2018) in all patients, aged 18 years and over, co-prescribed these drugs, and also specifically patients with heart failure. 

We will conduct the analysis in a phased approach in which firstly we will perform a descriptive analysis to evaluate any patterns of co-prescribing. If the descriptive analysis shows notable differing trends before and after the MHRA reminder, then an interrupted time series (ITS) analysis will be conducted to assess the trend and level change. This will be a quasi-experimental design to examine prescribing trends and also adherence to blood monitoring for patients being co-prescribed aldosterone antagonists and ACEI/ARB before and after the regulatory advice. In addition, CPRD data will be linked to HES, as a sensitivity analysis, to assess whether a more complete ascertainment of patients with heart failure and hyperkalaemia can be ascertained from hospital records.","Primary outcomes:
Co-prescription of aldosterone antagonist and ACEI or ARB; Adherence to recommended blood monitoring guidelines for potassium and creatinine after co-prescription

Secondary outcomes: Hyperkalaemia (potassium > 6 mmol/L); Adherence to discontinuation guidelines in case of hyperkalaemia","Dr Katherine Donegan - Chief Investigator - MHRA

Dervla Quinn - Collaborator - MHRA

Mrs Preeti Datta-Nemdharry - Corresponding Applicant - MHRA

Stephanie Dellicour - Collaborator - MHRA",HES Admitted
1616634210-2555,https://www.cprd.com/protocol-list?page=7,"Incidence and clinical management of common mental illnesses, and antecedent factors associated with self-harm, among children and adolescents in a UK primary care cohort","Mental illnesses are among the leading causes of disability in the world. Research shows that most adult mental illnesses begin in childhood and adolescence. It is important to understand how common mental illnesses are in children and adolescents, and how they themselves may increase the risk for self-harm and other adverse outcomes.
Because published evidence reporting on the number of new cases of mental illnesses that occur yearly is out of date, it is unclear if the number of young people affected by these conditions has increased in recent years. We plan to examine the number of new cases of mental illnesses that have occurred in the past 16 years among children and adolescents in the UK. 
Evidence also shows that individuals who self-harm often develop mental illnesses before they first self-harm. The association between mental illnesses, suicide and self-harm and has not been studied among younger individuals in the UK, nor has it focused on those registered with a general practitioner. For this reason, we will study patterns of general practice consultations, mental illness diagnoses, and prescription of drugs for treating mental illnesses, which occur before individuals harm themselves. In addition, there are no treatment guidelines for anxiety disorder among children and adolescents - one of the most common mental illnesses among young people. We will therefore examine how young persons are treated by their GP after they first receive a diagnosis of an anxiety disorder with the purpose of informing treatment guidelines.","Objectives and Method: 

Study 1: Estimate incidence of common mental illnesses in a cohort of individuals aged 1-19, and examining temporal trends in annual incidence (Cohort study).

Study 2: Individuals aged 10-19 years with an index fatal or non-fatal self-harm episode will be ascertained to build a nested case-control study to estimate relative risk of self-harm and suicide among individuals diagnosed with specific mental illnesses compared to those without, and relative risks in relation to patterns of GP consultation, psychotropic drug prescription, and area-level socioeconomic status. (Nested case-control study)

Study 3: Examine how frequently individuals aged 6-19 years are referred to mental health services, psychotropic medication prescribing patterns, and how often patients consult with their GP 12 months prior to and following an initial diagnosis with an anxiety disorder (Cohort study)

Analysis: 

Study 1: Annual incidence will be estimated from the number of incident cases during each calendar year (2003 to 2018) in relation to the total number of individuals at risk. Rates will be stratified by gender, age and practice-level deprivation (IMD quintiles).

Study 2: Conditional logistic regression models will be used to estimate relative risk for non-fatal and fatal self-harm via calculation of exposure odds ratios.

Study 3: We will report proportions of individuals that are hospitalised, referred to mental health services and prescribed specific types of psychotropic medication, after an initial diagnosis with an anxiety disorder. Analyses will be stratified by practice-level deprivation (IMD quintiles) and according to comorbid mental illness diagnoses.","Study 1:
Incidence of the following mental illnesses: Anxiety disorder; Attention-deficit hyperactivity disorder (ADHD); Autism spectrum disorder (ASD); Depression; Conduct disorder; Eating disorder; Learning disabilities

Study 2:
Risk of: Self-harm, including non-fatal and fatal cases.

Study 3:
Frequency of: Hospitalisation, referral to mental health services; number of GP consultations
Prescription of psychotropic medication, including Benzodiazepines, Antidepressants, Antipsychotics and other psychotropic medicines","Professor Roger Webb - Chief Investigator - University of Manchester

Carolyn Chew-Graham - Collaborator - Keele University

Professor Darren Ashcroft - Consultant - University of Manchester

Lukasz Cybulski - Corresponding Applicant - University of Manchester

Dr Matthew Carr - Collaborator - University of Manchester

Navneet Kapur - Collaborator - University of Manchester

Shruti Garg - Collaborator - University of Manchester",HES A&E;HES Admitted;ONS;Patient IMD;Practice IMD (Standard)
1616634233-2565,https://www.cprd.com/protocol-list?page=7,Comparative effectiveness and safety of NOACs versus warfarin in UK patients with non-valvular atrial fibrillation and type 2 diabetes: a retrospective cohort study,"Although large trials are carried out before registration of a new drug, the patients included in such trials are carefully selected and not necessarily representative for the patients that doctors initially prescribe it to. 

Real-world data can offer valuable insight into the safety and effectiveness of new drugs used outside of a well-controlled clinical trial setting.


Patients with Atrial fibrillation (AF) are at increased risk of stroke. Warfarin or NOACs (Novel
Oral Anticoagulants) are prescribed to prevent stroke, and are associated with bleeding
complications. In addition, patients with diabetes are at increased risk for both stroke and
bleeding.

With this study we would like to estimate the risk of major bleeding and stroke in patients with AF and diabetes who are users of NOAC compared to warfarin in a real-world setting, to help establish the effectiveness of existing and future risk minimization measures.","Atrial fibrillation (AF) is associated with a five-fold risk of stroke. Type 2 diabetes (T2DM) is one of the most common comorbidities in AF patients, and a well-known risk factor for stroke. Additionally, T2DM patients have high prevalence of comorbidities predisposing to bleeding.

Objective: With this study we aim to compare the risk of stroke and major bleeding associated with NOACs compared to warfarin in patients with NVAF and T2DM in the Clinical Practice Research Datalink (CPRD)

Methods: A retrospective cohort study using the UK CPRD. Participants are patients with a registered diagnosis of AF and T2DM, who are 1-year naive users of NOACs or Warfarin, followed from the date of first prescription until the end of follow-up period, death, discontinuation of treatment for more than 180 days, switching or an
outcome of interest, whichever came first.

Outcomes: HRs of stroke (ischaemic, non-specified and haemorrhagic stroke), myocardial
infarction, and major bleeding (gastrointestinal (GI), intracranial, and bleeding on other sites).

Statistical analysis: The number and percentage of users with comorbidity or concomitant medication at baseline will be calculated, as well as the crude incidence rates of outcomes within 1 year per 100 person-years. Cox proportional hazard regression analysis will be performed to estimate the HR adjusted for a history of comorbidities and drug use. The effect of continuous treatment will be considered in the analysis by taking discontinuation and switching events into account.","HRs of stroke (ischaemic, non-specified and haemorrhagic stroke), myocardial infarction, major bleeding (gastrointestinal (GI), intracranial, and bleeding on other sites).","Professor Anthonius de Boer - Chief Investigator - Utrecht University

Ms Fatima Rustem Gulluoglu - Collaborator - Utrecht Institute for Pharmaceutical Sciences

Dr Hendrika van den Ham - Collaborator - Utrecht University

Mr Joris Komen - Collaborator - Utrecht Institute for Pharmaceutical Sciences

Dr Patrick Souverein - Corresponding Applicant - Utrecht University",null
1616634215-2557,https://www.cprd.com/protocol-list?page=7,Sodium channel-inhibiting drugs and cancer survival: a cohort study,"Cancers often spread to distant sites in the body. This process is called metastasis and is regulated by sodium channels located in the membranes of cancer cells. Sodium channels are also found in the nervous system, and drugs used that block these channels are used in the treatment of epilepsy. One such drug, phenytoin, has been found to reduce metastasis in mice, suggesting that anti-epileptic drugs may have a role in treating cancer. However, in previous research we found that patients taking similar drugs were less likely to survive following a diagnosis of cancer, possibly because they also had epilepsy. We now wish to use a richer dataset to study the relationships between epilepsy, cancer, sodium channel blocking drugs and survival in more detail, including examining specific causes of death. If successful, this would facilitate clinical trials of sodium channel blocking drugs for patients with breast cancer.","Voltage-gated sodium channel (VGSC)-inhibiting drugs are commonly used to treat epilepsy and cardiac arrhythmia. VGSCs are also widely expressed in various cancers, including those of the breast, bowel and prostate. A number of VGSC-inhibiting drugs have been shown to inhibit cancer cell proliferation, invasion, tumour growth and metastasis in preclinical models, suggesting that VGSCs may be novel molecular targets for cancer treatment. Surprisingly, we previously found that prior exposure to VGSC-inhibiting drugs may be associated with reduced overall survival in cancer patients, but we were unable to control for cause of death or indication for prescription. The purpose of the present study is to interrogate a different database in order to further investigate the relationship between VGSC-inhibiting drugs and cancer-specific survival. A cohort study using primary care data from the CPRD database will include patients with diagnosis of breast, bowel and prostate cancer. The primary outcome will be cancer-specific survival from date of cancer diagnosis. Cox proportional hazards regression will be used to compare survival of patients taking VGSC-inhibiting drugs (including antiepileptic drugs and Class I antiarrhythmic agents) with cancer patients not taking these drugs, adjusting for cancer type, age and sex. Drug exposure will be treated as a time-varying covariate to account for potential immortal time bias. Various sensitivity and secondary analyses will be performed. The protocol has been peer reviewed and published.","Cancer-specific survival; overall survival, cancer-specific outcome (e.g. hospital admission, treatment).","Dr William Brackenbury - Chief Investigator - University of York

Ms Caroline Fairhurst - Collaborator - University of York

Ian Watt - Collaborator - University of York

Professor Martin Bland - Collaborator - University of York

Dr Tim Doran - Corresponding Applicant - University of York",HES Admitted;ONS;Patient IMD;Practice IMD (Standard)
1616634245-2570,https://www.cprd.com/protocol-list?page=7,Incidence of adverse events among adult users of insulin and apomorphine pumps in the United Kingdom Clinical Practice Research Datalink GOLD: a descriptive study,"Patients with diabetes or Parkinson's disease may receive drugs via a pump that automatically injects medicine directly under the skin. There is not enough good data about how often patients have complications when they are using these modes of treatment delivery.  Also, there may be complications such as infections or skin reactions that are due to the pump system rather than to the medicine that the pump supplies. In this study we will look at how often patients with pump systems have these complications. As diabetes and Parkinson's diseases are very different diseases and their treatments are very different, similarities in the complications between diabetes treatment pumps and Parkinson's treatment pumps may be a result of the pump rather than to the diseases or their medicines. This data will provide an estimate of how common complications are for patients using pump systems. When regulators review data on new drugs that use pump systems, they can use these data as a comparison. If future treatments that use pump systems have more complications than we find in this study, it may be a sign of additional harm from the new treatments.","Insulin pump therapy, also known as continuous subcutaneous insulin infusion (CSII), and apomorphine pump therapy, also known as continuous subcutaneous apomorphine infusion (CSAI) are used to deliver treatment as a subcutaneous infusion to patients with type 1 diabetes and Parkinson's disease, respectively. The rates of adverse events associated with these pump systems (particularly in real-world settings where user error may be higher than in clinical trials) are not clear. In addition, adverse events associated with these treatments may be caused by the pump system rather than the medication. Using data from CPRD GOLD, we will estimate the incidence rates and cumulative incidence of adverse events among new users of pump systems. Analyses will be stratified by age, sex, BMI, indication for use (diabetes vs. Parkinson's) and comorbidities to identify subgroups that may be at increased risk. These estimates will provide valuable data for patients and clinicians weighing different treatment options as well as for clinicians monitoring the use of these systems in their patients.  These data will also provide a baseline for the expected rates of adverse events among pump users to be used by regulators in the evaluation of new treatments using pump systems.",Treatment discontinuation; skin infections; skin nodules; skin allergic reaction; Steven(s)-Johnson syndrome; toxic epidermal necrolysis; dyskinesia; motor fluctuations; hallucinations/psychoses; impulse control disorder; somnolence; peripheral neuropathy; weight loss; suicidal behaviors,"Professor Susan Jick - Chief Investigator - BCDSP - Boston Collaborative Drug Surveillance Program

Dr Catherine Vasilakis-Scaramozza - Collaborator - BCDSP - Boston Collaborative Drug Surveillance Program

Ms Katrina Hagberg - Collaborator - BCDSP - Boston Collaborative Drug Surveillance Program

Ms Rebecca Persson - Collaborator - BCDSP - Boston Collaborative Drug Surveillance Program

Professor Susan Jick - Corresponding Applicant - BCDSP - Boston Collaborative Drug Surveillance Program",null
1616634217-2558,https://www.cprd.com/protocol-list?page=7,Cardiovascular risk prediction in daily practice: can machine-learning based risk prediction models improve the accuracy of risk prediction for individual patients?,"Cardiovascular disease (CVD), which is a disease of the heart and the system that pumps the blood around in the body, is the leading reason for death globally, and risk prediction models such as QRISK (that use the data as collected by general practitioners) are widely used to predict the risk for individual patients. In the UK, statins (medicines that lower cholesterol and reduces the risk of heart attacks) are recommended if a patient's 10-year risk of developing CVD is above 10% as estimated with QRISK. Accurate risk prediction for all patients is therefore very important. Previous research in our group has found that risk prediction models such as QRISK do not consistently predict the risk for individual patients but vary widely depending on simple changes to the model. This project will evaluate whether a new class of risk prediction models (called machine learning models) can improve the robustness of risk prediction for individuals or whether they suffer from the same limitations as models such as QRISK. This project aims to evaluate whether a technique called machine learning could improve the accuracy of individual risk prediction. Machine learning is a method in which a computer analyses large amounts of data and then finds patterns in these data. This project will extend a previously approved project that is evaluating the uncertainty of individual risk prediction in models that use routinely collected data.","Cardiovascular disease (CVD) is the leading reason for death globally, and risk prediction models such as QRISK are being used to predict risk for individual patients. This protocol will use inclusion criteria and outcome definitions similar to the previously approved ISAC agreement (17_125RMn2). The protocol will use machine-learning based methods of model fitting rather than Cox regression as was done in this previous study. The machine-learning based methods considered in this protocol will be based on statistical learning theory rather than artificial intelligence, which have similarities to conventional statistical methods such as Cox proportional hazard model. This study will replicate the modelling process as used in a recent machine-learning paper that used CPRD data and compare machine-learning models' individual risk prediction and conventional model performance to those predicted by QRISK3. The objective of this study will be to determine the level of uncertainty with the prediction of CVD risk for individual patients when using risk scores such as QRISK3. We will evaluate whether statistical learning theory based machine-learning methods could improve the accuracy of risk prediction for individual patients. Statistical learning based machine-learning methods will be used to model patients' data to acquire risk prediction model. These methods will include support vector machine (SVM) and random Forest. We will replicate the process of the recent paper to tune the machine-learning model. Performance metrics (calibration and discrimination) will be compared to QRISK3. To further assess the model's accuracy on individual risk prediction, practice variability will be incorporated into the models by including general practices as random effects. We then compare individual risk prediction from machine-learning models to the random effects models to assess whether it improves accuracy of individual risk prediction in the context of heterogeneity in populations and data completeness between practices.","1. Conventional model performance of QRISK3, machine-learning models and random effects machine-learning models. 
2. Whether QRISK3, machine-learning models and random effects machine learning model predict consistent CVD risks for the same individual patients.","Professor Tjeerd van Staa - Chief Investigator - University of Manchester

Professor Darren Ashcroft - Collaborator - University of Manchester

Yan Li - Corresponding Applicant - University of Manchester",HES Admitted;ONS;Patient Townsend
